date,destination_region,commodity_group,Pricecap: 2021H1 - EU imports + EU/GB/NO ships,Pricecap: 2021H1 - EU imports only,Pricecap: SRMC - EU imports + EU/GB/NO ships,Pricecap: SRMC - EU imports only,Without price cap,unit
2022-02-14,EU,gas,209122134.34528318,209122134.34528318,209122134.34528318,209122134.34528318,209122134.34528318,EUR
2022-02-14,EU,oil,188611911.90190086,188611911.90190086,188611911.90190086,188611911.90190086,188611911.90190086,EUR
2022-02-14,Others,coal,12988092.034079622,12988092.034079622,12988092.034079622,12988092.034079622,12988092.034079622,EUR
2022-02-14,Others,gas,5954905.7464683475,5954905.7464683475,5954905.7464683475,5954905.7464683475,5954905.7464683475,EUR
2022-02-14,Others,oil,92213013.14140171,92213013.14140171,92213013.14140171,92213013.14140171,92213013.14140171,EUR
2022-02-14,Turkey,coal,5352272.377988488,5352272.377988488,5352272.377988488,5352272.377988488,5352272.377988488,EUR
2022-02-14,Turkey,gas,25127627.74598565,25127627.74598565,25127627.74598565,25127627.74598565,25127627.74598565,EUR
2022-02-14,Turkey,oil,12492959.255581781,12492959.255581781,12492959.255581781,12492959.255581781,12492959.255581781,EUR
2022-02-14,United Kingdom,oil,24312070.46805854,24312070.46805854,24312070.46805854,24312070.46805854,24312070.46805854,EUR
2022-02-15,China,coal,7469025.981649246,7469025.981649246,7469025.981649246,7469025.981649246,7469025.981649246,EUR
2022-02-15,China,gas,8256049.950300439,8256049.950300439,8256049.950300439,8256049.950300439,8256049.950300439,EUR
2022-02-15,China,oil,73405904.24932452,73405904.24932452,73405904.24932452,73405904.24932452,73405904.24932452,EUR
2022-02-15,EU,coal,31265825.07509303,31265825.07509303,31265825.07509303,31265825.07509303,31265825.07509303,EUR
2022-02-15,EU,gas,296560944.3096896,296560944.3096896,296560944.3096896,296560944.3096896,296560944.3096896,EUR
2022-02-15,EU,oil,302743121.45110226,302743121.45110226,302743121.45110226,302743121.45110226,302743121.45110226,EUR
2022-02-15,Others,coal,9205468.169637501,9205468.169637501,9205468.169637501,9205468.169637501,9205468.169637501,EUR
2022-02-15,Others,gas,5883897.423483174,5883897.423483174,5883897.423483174,5883897.423483174,5883897.423483174,EUR
2022-02-15,Others,oil,30280642.738677036,30280642.738677036,30280642.738677036,30280642.738677036,30280642.738677036,EUR
2022-02-15,Turkey,coal,5388849.924797847,5388849.924797847,5388849.924797847,5388849.924797847,5388849.924797847,EUR
2022-02-15,Turkey,gas,25027829.87648387,25027829.87648387,25027829.87648387,25027829.87648387,25027829.87648387,EUR
2022-02-15,Turkey,oil,8301262.257831434,8301262.257831434,8301262.257831434,8301262.257831434,8301262.257831434,EUR
2022-02-15,United States,oil,21598006.49796279,21598006.49796279,21598006.49796279,21598006.49796279,21598006.49796279,EUR
2022-02-16,China,gas,8208178.783924044,8208178.783924044,8208178.783924044,8208178.783924044,8208178.783924044,EUR
2022-02-16,China,oil,141404517.72767213,141404517.72767213,141404517.72767213,141404517.72767213,141404517.72767213,EUR
2022-02-16,EU,coal,34487041.92914698,34487041.92914698,34487041.92914698,34487041.92914698,34487041.92914698,EUR
2022-02-16,EU,gas,203017615.37828323,203017615.37828323,203017615.37828323,203017615.37828323,203017615.37828323,EUR
2022-02-16,EU,oil,285746776.90432435,285746776.90432435,285746776.90432435,285746776.90432435,285746776.90432435,EUR
2022-02-16,Others,coal,21613972.473662023,21613972.473662023,21613972.473662023,21613972.473662023,21613972.473662023,EUR
2022-02-16,Others,gas,6178338.24990093,6178338.24990093,6178338.24990093,6178338.24990093,6178338.24990093,EUR
2022-02-16,Others,oil,66931562.727123424,66931562.727123424,66931562.727123424,66931562.727123424,66931562.727123424,EUR
2022-02-16,South Korea,coal,8079450.401532612,8079450.401532612,8079450.401532612,8079450.401532612,8079450.401532612,EUR
2022-02-16,Turkey,coal,1156031.270794297,1156031.270794297,1156031.270794297,1156031.270794297,1156031.270794297,EUR
2022-02-16,Turkey,gas,24964410.86219736,24964410.86219736,24964410.86219736,24964410.86219736,24964410.86219736,EUR
2022-02-16,Turkey,oil,7671141.9241507165,7671141.9241507165,7671141.9241507165,7671141.9241507165,7671141.9241507165,EUR
2022-02-16,United States,oil,39461700.63147013,39461700.63147013,39461700.63147013,39461700.63147013,39461700.63147013,EUR
2022-02-17,China,gas,8236190.865879143,8236190.865879143,8236190.865879143,8236190.865879143,8236190.865879143,EUR
2022-02-17,China,oil,73881316.29229757,73881316.29229757,73881316.29229757,73881316.29229757,73881316.29229757,EUR
2022-02-17,EU,coal,5278590.966858056,5278590.966858056,5278590.966858056,5278590.966858056,5278590.966858056,EUR
2022-02-17,EU,gas,273649547.4437815,273649547.4437815,273649547.4437815,273649547.4437815,273649547.4437815,EUR
2022-02-17,EU,oil,326693879.70742184,326693879.70742184,326693879.70742184,326693879.70742184,326693879.70742184,EUR
2022-02-17,Others,coal,28982283.367847566,28982283.367847566,28982283.367847566,28982283.367847566,28982283.367847566,EUR
2022-02-17,Others,gas,6166747.926709039,6166747.926709039,6166747.926709039,6166747.926709039,6166747.926709039,EUR
2022-02-17,Others,oil,4249589.365885501,4249589.365885501,4249589.365885501,4249589.365885501,4249589.365885501,EUR
2022-02-17,Turkey,coal,786722.3847036803,786722.3847036803,786722.3847036803,786722.3847036803,786722.3847036803,EUR
2022-02-17,Turkey,gas,24949422.40416114,24949422.40416114,24949422.40416114,24949422.40416114,24949422.40416114,EUR
2022-02-17,Turkey,oil,4636247.542686195,4636247.542686195,4636247.542686195,4636247.542686195,4636247.542686195,EUR
2022-02-18,China,coal,5625675.21067687,5625675.21067687,5625675.21067687,5625675.21067687,5625675.21067687,EUR
2022-02-18,China,gas,8269514.760934032,8269514.760934032,8269514.760934032,8269514.760934032,8269514.760934032,EUR
2022-02-18,China,oil,145822176.50540388,145822176.50540388,145822176.50540388,145822176.50540388,145822176.50540388,EUR
2022-02-18,EU,coal,17739926.51880324,17739926.51880324,17739926.51880324,17739926.51880324,17739926.51880324,EUR
2022-02-18,EU,gas,196757350.57495967,196757350.57495967,196757350.57495967,196757350.57495967,196757350.57495967,EUR
2022-02-18,EU,oil,276408896.67772436,276408896.67772436,276408896.67772436,276408896.67772436,276408896.67772436,EUR
2022-02-18,Others,coal,33365110.890097838,33365110.890097838,33365110.890097838,33365110.890097838,33365110.890097838,EUR
2022-02-18,Others,gas,5613082.537655048,5613082.537655048,5613082.537655048,5613082.537655048,5613082.537655048,EUR
2022-02-18,South Korea,coal,33928776.54082784,33928776.54082784,33928776.54082784,33928776.54082784,33928776.54082784,EUR
2022-02-18,Turkey,coal,5404843.147772318,5404843.147772318,5404843.147772318,5404843.147772318,5404843.147772318,EUR
2022-02-18,Turkey,gas,24944813.351633616,24944813.351633616,24944813.351633616,24944813.351633616,24944813.351633616,EUR
2022-02-18,Turkey,oil,43812803.44127911,43812803.44127911,43812803.44127911,43812803.44127911,43812803.44127911,EUR
2022-02-19,China,coal,7511286.461227877,7511286.461227877,7511286.461227877,7511286.461227877,7511286.461227877,EUR
2022-02-19,China,gas,8306869.703334719,8306869.703334719,8306869.703334719,8306869.703334719,8306869.703334719,EUR
2022-02-19,China,oil,232635377.4367142,232635377.4367142,232635377.4367142,232635377.4367142,232635377.4367142,EUR
2022-02-19,EU,coal,10703562.553963546,10703562.553963546,10703562.553963546,10703562.553963546,10703562.553963546,EUR
2022-02-19,EU,gas,259051980.9372332,259051980.9372332,259051980.9372332,259051980.9372332,259051980.9372332,EUR
2022-02-19,EU,oil,318094518.65677273,318094518.65677273,318094518.65677273,318094518.65677273,318094518.65677273,EUR
2022-02-19,Others,coal,5343890.255579225,5343890.255579225,5343890.255579225,5343890.255579225,5343890.255579225,EUR
2022-02-19,Others,gas,10331309.241572218,10331309.241572218,10331309.241572218,10331309.241572218,10331309.241572218,EUR
2022-02-19,Others,oil,65879697.927063555,65879697.927063555,65879697.927063555,65879697.927063555,65879697.927063555,EUR
2022-02-19,Turkey,coal,8385429.664316135,8385429.664316135,8385429.664316135,8385429.664316135,8385429.664316135,EUR
2022-02-19,Turkey,gas,24943470.22568889,24943470.22568889,24943470.22568889,24943470.22568889,24943470.22568889,EUR
2022-02-19,Turkey,oil,4545394.106329024,4545394.106329024,4545394.106329024,4545394.106329024,4545394.106329024,EUR
2022-02-19,United Kingdom,oil,25011565.432850704,25011565.432850704,25011565.432850704,25011565.432850704,25011565.432850704,EUR
2022-02-19,United States,oil,23066253.976764955,23066253.976764955,23066253.976764955,23066253.976764955,23066253.976764955,EUR
2022-02-20,China,coal,5101915.368144817,5101915.368144817,5101915.368144817,5101915.368144817,5101915.368144817,EUR
2022-02-20,China,gas,8339577.316606257,8339577.316606257,8339577.316606257,8339577.316606257,8339577.316606257,EUR
2022-02-20,China,oil,125331312.81137773,125331312.81137773,125331312.81137773,125331312.81137773,125331312.81137773,EUR
2022-02-20,EU,coal,23409003.052300304,23409003.052300304,23409003.052300304,23409003.052300304,23409003.052300304,EUR
2022-02-20,EU,gas,172724787.52295914,172724787.52295914,172724787.52295914,172724787.52295914,172724787.52295914,EUR
2022-02-20,EU,oil,91377367.52349536,91377367.52349536,91377367.52349536,91377367.52349536,91377367.52349536,EUR
2022-02-20,Others,coal,24777787.350710962,24777787.350710962,24777787.350710962,24777787.350710962,24777787.350710962,EUR
2022-02-20,Others,gas,11794104.454381444,11794104.454381444,11794104.454381444,11794104.454381444,11794104.454381444,EUR
2022-02-20,Others,oil,5081848.185235364,5081848.185235364,5081848.185235364,5081848.185235364,5081848.185235364,EUR
2022-02-20,South Korea,coal,7748671.754676275,7748671.754676275,7748671.754676275,7748671.754676275,7748671.754676275,EUR
2022-02-20,Turkey,gas,24919368.80769543,24919368.80769543,24919368.80769543,24919368.80769543,24919368.80769543,EUR
2022-02-20,Turkey,oil,33539034.664181277,33539034.664181277,33539034.664181277,33539034.664181277,33539034.664181277,EUR
2022-02-21,China,gas,8382433.850731627,8382433.850731627,8382433.850731627,8382433.850731627,8382433.850731627,EUR
2022-02-21,China,oil,74548143.22256608,74548143.22256608,74548143.22256608,74548143.22256608,74548143.22256608,EUR
2022-02-21,EU,coal,10406147.750003813,10406147.750003813,10406147.750003813,10406147.750003813,10406147.750003813,EUR
2022-02-21,EU,gas,178844976.51092258,178844976.51092258,178844976.51092258,178844976.51092258,178844976.51092258,EUR
2022-02-21,EU,oil,224195774.63474157,224195774.63474157,224195774.63474157,224195774.63474157,224195774.63474157,EUR
2022-02-21,Others,coal,5493749.962278554,5493749.962278554,5493749.962278554,5493749.962278554,5493749.962278554,EUR
2022-02-21,Others,gas,9388412.06432061,9388412.06432061,9388412.06432061,9388412.06432061,9388412.06432061,EUR
2022-02-21,Others,oil,26455296.258685056,26455296.258685056,26455296.258685056,26455296.258685056,26455296.258685056,EUR
2022-02-21,South Korea,coal,12039454.247836675,12039454.247836675,12039454.247836675,12039454.247836675,12039454.247836675,EUR
2022-02-21,South Korea,gas,46716042.551598266,46716042.551598266,46716042.551598266,46716042.551598266,46716042.551598266,EUR
2022-02-21,South Korea,oil,62354570.23435045,62354570.23435045,62354570.23435045,62354570.23435045,62354570.23435045,EUR
2022-02-21,Turkey,gas,24884462.87683896,24884462.87683896,24884462.87683896,24884462.87683896,24884462.87683896,EUR
2022-02-21,Turkey,oil,4677372.411956722,4677372.411956722,4677372.411956722,4677372.411956722,4677372.411956722,EUR
2022-02-22,China,gas,8424899.96099128,8424899.96099128,8424899.96099128,8424899.96099128,8424899.96099128,EUR
2022-02-22,China,oil,74798045.96139695,74798045.96139695,74798045.96139695,74798045.96139695,74798045.96139695,EUR
2022-02-22,EU,coal,8695712.182029385,8695712.182029385,8695712.182029385,8695712.182029385,8695712.182029385,EUR
2022-02-22,EU,gas,183718809.96967912,183718809.96967912,183718809.96967912,183718809.96967912,183718809.96967912,EUR
2022-02-22,EU,oil,406795212.3976071,406795212.3976071,406795212.3976071,406795212.3976071,406795212.3976071,EUR
2022-02-22,Others,coal,37887439.24306354,37887439.24306354,37887439.24306354,37887439.24306354,37887439.24306354,EUR
2022-02-22,Others,gas,9004632.364162134,9004632.364162134,9004632.364162134,9004632.364162134,9004632.364162134,EUR
2022-02-22,Others,oil,3924717.166483864,3924717.166483864,3924717.166483864,3924717.166483864,3924717.166483864,EUR
2022-02-22,South Korea,coal,3998433.1258287216,3998433.1258287216,3998433.1258287216,3998433.1258287216,3998433.1258287216,EUR
2022-02-22,Turkey,gas,24895901.003485356,24895901.003485356,24895901.003485356,24895901.003485356,24895901.003485356,EUR
2022-02-22,Turkey,oil,9519670.979135394,9519670.979135394,9519670.979135394,9519670.979135394,9519670.979135394,EUR
2022-02-22,United States,oil,8842577.982591933,8842577.982591933,8842577.982591933,8842577.982591933,8842577.982591933,EUR
2022-02-23,China,coal,9350031.221430885,9350031.221430885,9350031.221430885,9350031.221430885,9350031.221430885,EUR
2022-02-23,China,gas,56650221.045956194,56650221.045956194,56650221.045956194,56650221.045956194,56650221.045956194,EUR
2022-02-23,China,oil,237468096.37131554,237468096.37131554,237468096.37131554,237468096.37131554,237468096.37131554,EUR
2022-02-23,EU,coal,46290993.76610211,46290993.76610211,46290993.76610211,46290993.76610211,46290993.76610211,EUR
2022-02-23,EU,gas,290436783.0661554,290436783.0661554,290436783.0661554,290436783.0661554,290436783.0661554,EUR
2022-02-23,EU,oil,316091653.1074142,316091653.1074142,316091653.1074142,316091653.1074142,316091653.1074142,EUR
2022-02-23,India,coal,10167703.540438889,10167703.540438889,10167703.540438889,10167703.540438889,10167703.540438889,EUR
2022-02-23,Others,coal,27810523.885869186,27810523.885869186,27810523.885869186,27810523.885869186,27810523.885869186,EUR
2022-02-23,Others,gas,9016669.375495665,9016669.375495665,9016669.375495665,9016669.375495665,9016669.375495665,EUR
2022-02-23,Others,oil,20116901.531131044,20116901.531131044,20116901.531131044,20116901.531131044,20116901.531131044,EUR
2022-02-23,South Korea,coal,46605936.1577164,46605936.1577164,46605936.1577164,46605936.1577164,46605936.1577164,EUR
2022-02-23,Turkey,gas,24881416.79160155,24881416.79160155,24881416.79160155,24881416.79160155,24881416.79160155,EUR
2022-02-23,Turkey,oil,97161010.12491369,97161010.12491369,97161010.12491369,97161010.12491369,97161010.12491369,EUR
2022-02-23,United Kingdom,oil,50414815.86080343,50414815.86080343,50414815.86080343,50414815.86080343,50414815.86080343,EUR
2022-02-24,China,coal,3833969.4021831206,3833969.4021831206,3833969.4021831206,3833969.4021831206,3833969.4021831206,EUR
2022-02-24,China,gas,8504498.32548203,8504498.32548203,8504498.32548203,8504498.32548203,8504498.32548203,EUR
2022-02-24,China,oil,209943821.32816708,209943821.32816708,209943821.32816708,209943821.32816708,209943821.32816708,EUR
2022-02-24,EU,coal,3146866.0803016,3146866.0803016,3146866.0803016,3146866.0803016,3146866.0803016,EUR
2022-02-24,EU,gas,221389459.9407436,221389459.9407436,221389459.9407436,221389459.9407436,221389459.9407436,EUR
2022-02-24,EU,oil,188033484.45268843,188033484.45268843,188033484.45268843,188033484.45268843,188033484.45268843,EUR
2022-02-24,India,coal,11025211.40244337,11025211.40244337,11025211.40244337,11025211.40244337,11025211.40244337,EUR
2022-02-24,India,oil,11634599.179017233,11634599.179017233,11634599.179017233,11634599.179017233,11634599.179017233,EUR
2022-02-24,Others,coal,33867537.1888866,33867537.1888866,33867537.1888866,33867537.1888866,33867537.1888866,EUR
2022-02-24,Others,gas,54426873.39793678,54426873.39793678,54426873.39793678,54426873.39793678,54426873.39793678,EUR
2022-02-24,Others,oil,12094845.520500313,12094845.520500313,12094845.520500313,12094845.520500313,12094845.520500313,EUR
2022-02-24,South Korea,coal,25876856.56754757,25876856.56754757,25876856.56754757,25876856.56754757,25876856.56754757,EUR
2022-02-24,South Korea,oil,39150661.593754,39150661.593754,39150661.593754,39150661.593754,39150661.593754,EUR
2022-02-24,Turkey,gas,25114884.006705087,25114884.006705087,25114884.006705087,25114884.006705087,25114884.006705087,EUR
2022-02-24,Turkey,oil,58578250.066332296,58578250.066332296,58578250.066332296,58578250.066332296,58578250.066332296,EUR
2022-02-24,United Kingdom,oil,47768249.60163611,47768249.60163611,47768249.60163611,47768249.60163611,47768249.60163611,EUR
2022-02-25,China,gas,8524390.113561679,8524390.113561679,8524390.113561679,8524390.113561679,8524390.113561679,EUR
2022-02-25,China,oil,142885336.2830217,142885336.2830217,142885336.2830217,142885336.2830217,142885336.2830217,EUR
2022-02-25,EU,coal,14426815.078547275,14426815.078547275,14426815.078547275,14426815.078547275,14426815.078547275,EUR
2022-02-25,EU,gas,334984690.2310166,334984690.2310166,334984690.2310166,334984690.2310166,334984690.2310166,EUR
2022-02-25,EU,oil,219347100.07083994,219347100.07083994,219347100.07083994,219347100.07083994,219347100.07083994,EUR
